"Stationsname","Stationsnummer","Parameter","Zeitreihe","Parametereinheit","Gewässer","Zeitstempel","Zeitpunkt_des_Auftretens","Wert","Freigabestatus"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-03-09 00:00:00","2004-03-09 02:45:00",325.521,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-03-10 00:00:00","2004-03-10 19:05:00",325.491,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-03-11 00:00:00","2004-03-11 01:55:00",325.526,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-03-12 00:00:00","2004-03-12 03:35:00",325.488,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-03-13 00:00:00","2004-03-13 20:15:00",325.513,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-03-14 00:00:00","2004-03-14 19:05:00",325.634,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-03-15 00:00:00","2004-03-15 18:25:00",325.606,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-03-16 00:00:00","2004-03-16 08:45:00",325.65,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-03-17 00:00:00","2004-03-17 14:55:00",325.672,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-03-18 00:00:00","2004-03-18 19:45:00",325.697,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-03-19 00:00:00","2004-03-19 05:35:00",325.752,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-03-20 00:00:00","2004-03-20 21:55:00",325.744,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-03-21 00:00:00","2004-03-21 05:25:00",325.803,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-03-22 00:00:00","2004-03-22 09:35:00",325.882,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-03-23 00:00:00","2004-03-23 21:05:00",325.849,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-03-24 00:00:00","2004-03-24 15:55:00",325.902,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-03-25 00:00:00","2004-03-25 20:25:00",325.922,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-03-26 00:00:00","2004-03-26 05:35:00",325.9,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-03-27 00:00:00","2004-03-27 05:55:00",325.856,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-03-28 00:00:00","2004-03-28 00:00:00",325.766,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-03-29 01:00:00","2004-03-29 11:55:00",325.677,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-03-30 01:00:00","2004-03-30 15:35:00",325.678,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-03-31 01:00:00","2004-03-31 18:15:00",325.686,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-04-01 01:00:00","2004-04-01 05:35:00",325.752,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-04-02 01:00:00","2004-04-02 03:55:00",325.745,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-04-03 01:00:00","2004-04-03 07:45:00",325.731,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-04-04 01:00:00","2004-04-04 03:25:00",325.704,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-04-05 01:00:00","2004-04-05 16:45:00",325.845,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-04-06 01:00:00","2004-04-07 01:00:00",325.858,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-04-07 01:00:00","2004-04-07 08:45:00",325.924,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-04-08 01:00:00","2004-04-08 02:35:00",325.898,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-04-09 01:00:00","2004-04-09 06:55:00",325.866,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-04-10 01:00:00","2004-04-11 01:00:00",325.828,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-04-11 01:00:00","2004-04-11 01:25:00",325.835,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-04-12 01:00:00","2004-04-12 02:35:00",325.774,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-04-13 01:00:00","2004-04-13 07:15:00",325.715,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-04-14 01:00:00","2004-04-14 01:45:00",325.678,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-04-15 01:00:00","2004-04-15 14:35:00",325.679,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-04-16 01:00:00","2004-04-16 10:55:00",325.674,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-04-17 01:00:00","2004-04-17 10:35:00",325.658,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-04-18 01:00:00","2004-04-18 10:45:00",325.643,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-04-19 01:00:00","2004-04-19 12:45:00",325.756,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-04-20 01:00:00","2004-04-20 01:05:00",325.731,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-04-21 01:00:00","2004-04-21 08:25:00",325.705,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-04-22 01:00:00","2004-04-22 11:55:00",325.748,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-04-23 01:00:00","2004-04-23 08:45:00",325.783,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-04-24 01:00:00","2004-04-24 06:45:00",326.086,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-04-25 01:00:00","2004-04-25 02:15:00",325.828,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-04-26 01:00:00","2004-04-26 23:15:00",325.814,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-04-27 01:00:00","2004-04-27 14:55:00",325.847,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-04-28 01:00:00","2004-04-28 16:15:00",325.834,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-04-29 01:00:00","2004-04-29 22:15:00",325.873,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-04-30 01:00:00","2004-04-30 22:15:00",325.911,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-05-01 01:00:00","2004-05-01 12:25:00",325.951,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-05-02 01:00:00","2004-05-02 04:45:00",325.892,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-05-03 01:00:00","2004-05-03 15:15:00",325.898,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-05-04 01:00:00","2004-05-04 23:05:00",325.869,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-05-05 01:00:00","2004-05-05 22:45:00",326.131,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-05-06 01:00:00","2004-05-07 01:00:00",326.233,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-05-07 01:00:00","2004-05-07 06:05:00",326.246,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-05-08 01:00:00","2004-05-08 02:55:00",326.164,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-05-09 01:00:00","2004-05-09 12:35:00",326.247,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-05-10 01:00:00","2004-05-10 02:25:00",326.218,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-05-11 01:00:00","2004-05-11 01:15:00",326.108,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-05-12 01:00:00","2004-05-12 17:15:00",326.078,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-05-13 01:00:00","2004-05-13 08:55:00",326.207,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-05-14 01:00:00","2004-05-14 01:15:00",326.094,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-05-15 01:00:00","2004-05-15 16:05:00",325.995,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-05-16 01:00:00","2004-05-16 01:05:00",325.96,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-05-17 01:00:00","2004-05-17 03:55:00",325.827,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-05-18 01:00:00","2004-05-18 21:55:00",325.869,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-05-19 01:00:00","2004-05-19 17:15:00",325.898,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-05-20 01:00:00","2004-05-20 12:05:00",325.9,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-05-21 01:00:00","2004-05-22 00:05:00",326.06,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-05-22 01:00:00","2004-05-22 13:55:00",326.159,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-05-23 01:00:00","2004-05-23 02:55:00",326.107,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-05-24 01:00:00","2004-05-24 02:14:00",326.031,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-05-25 01:00:00","2004-05-25 08:35:00",326.03,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-05-26 01:00:00","2004-05-26 02:55:00",325.992,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-05-27 01:00:00","2004-05-27 19:35:00",326.003,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-05-28 01:00:00","2004-05-28 22:45:00",326.024,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-05-29 01:00:00","2004-05-29 02:55:00",326.018,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-05-30 01:00:00","2004-05-30 08:15:00",325.954,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-05-31 01:00:00","2004-05-31 14:05:00",325.949,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-06-01 01:00:00","2004-06-02 01:00:00",326.217,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-06-02 01:00:00","2004-06-02 11:35:00",327.144,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-06-03 01:00:00","2004-06-03 18:15:00",328.073,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-06-04 01:00:00","2004-06-04 01:00:00",327.837,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-06-05 01:00:00","2004-06-05 01:00:00",327.299,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-06-06 01:00:00","2004-06-06 07:05:00",327.146,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-06-07 01:00:00","2004-06-07 19:25:00",327.129,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-06-08 01:00:00","2004-06-08 08:05:00",327.146,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-06-09 01:00:00","2004-06-09 06:04:00",327.045,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-06-10 01:00:00","2004-06-10 03:05:00",327.048,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-06-11 01:00:00","2004-06-11 01:55:00",326.943,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-06-12 01:00:00","2004-06-12 19:35:00",326.871,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-06-13 01:00:00","2004-06-13 02:55:00",326.829,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-06-14 01:00:00","2004-06-14 03:35:00",326.773,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-06-15 01:00:00","2004-06-15 02:25:00",326.649,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-06-16 01:00:00","2004-06-16 01:25:00",326.563,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-06-17 01:00:00","2004-06-17 03:25:00",326.493,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-06-18 01:00:00","2004-06-18 05:55:00",326.351,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-06-19 01:00:00","2004-06-20 01:00:00",326.236,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-06-20 01:00:00","2004-06-20 07:05:00",326.301,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-06-21 01:00:00","2004-06-21 11:55:00",326.274,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-06-22 01:00:00","2004-06-22 01:25:00",326.155,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-06-23 01:00:00","2004-06-23 08:05:00",326.109,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-06-24 01:00:00","2004-06-24 01:35:00",326.061,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-06-25 01:00:00","2004-06-25 15:15:00",325.999,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-06-26 01:00:00","2004-06-26 01:45:00",325.986,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-06-27 01:00:00","2004-06-27 04:55:00",325.934,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-06-28 01:00:00","2004-06-28 21:25:00",325.923,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-06-29 01:00:00","2004-06-29 13:35:00",325.911,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-06-30 01:00:00","2004-06-30 21:35:00",325.955,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-07-01 01:00:00","2004-07-01 11:35:00",325.96,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-07-02 01:00:00","2004-07-02 16:15:00",325.96,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-07-03 01:00:00","2004-07-03 01:44:00",325.939,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-07-04 01:00:00","2004-07-04 01:35:00",325.921,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-07-05 01:00:00","2004-07-05 15:15:00",325.834,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-07-06 01:00:00","2004-07-06 20:25:00",326.073,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-07-07 01:00:00","2004-07-07 01:25:00",326.031,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-07-08 01:00:00","2004-07-08 21:05:00",326.211,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-07-09 01:00:00","2004-07-09 05:55:00",326.236,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-07-10 01:00:00","2004-07-10 11:25:00",326.193,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-07-11 01:00:00","2004-07-11 02:05:00",326.113,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-07-12 01:00:00","2004-07-12 03:15:00",326.044,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-07-13 01:00:00","2004-07-14 01:00:00",326.047,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-07-14 01:00:00","2004-07-14 01:25:00",326.049,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-07-15 01:00:00","2004-07-15 10:45:00",325.947,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-07-16 01:00:00","2004-07-16 13:25:00",325.866,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-07-17 01:00:00","2004-07-17 13:05:00",325.811,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-07-18 01:00:00","2004-07-18 05:35:00",326.002,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-07-19 01:00:00","2004-07-19 01:15:00",325.756,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-07-20 01:00:00","2004-07-20 03:15:00",325.757,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-07-21 01:00:00","2004-07-21 19:45:00",325.784,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-07-22 01:00:00","2004-07-22 03:15:00",325.909,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-07-23 01:00:00","2004-07-23 19:45:00",325.894,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-07-24 01:00:00","2004-07-24 20:25:00",326.137,"Freigegeben, validierte Daten"
"Untersiggenthal, Stilli",2205,"Pegel","Tagesmaxima","m ü.M.","Aare","2004-07-25 01:00:00","2004-07-25 01:00:00",326.087,"Freigegeben, validierte Daten"
