"","station","date","night.max"
"2606","NABLAU",2007-02-18,10
"2607","NABLAU",2007-02-19,11.4
"2608","NABLAU",2007-02-20,10.1
"2609","NABLAU",2007-02-21,9.5
"2610","NABLAU",2007-02-22,12.3
"2611","NABLAU",2007-02-23,11.5
"2612","NABLAU",2007-02-24,8.2
"2613","NABLAU",2007-02-25,7
"2614","NABLAU",2007-02-26,6.5
"2615","NABLAU",2007-02-27,7.8
"2616","NABLAU",2007-02-28,10.7
"2617","NABLAU",2007-03-01,10
"2618","NABLAU",2007-03-02,10
"2619","NABLAU",2007-03-03,11.2
"2620","NABLAU",2007-03-04,11
"2621","NABLAU",2007-03-05,8.2
"2622","NABLAU",2007-03-06,12.8
"2623","NABLAU",2007-03-07,11.8
"2624","NABLAU",2007-03-08,9.4
"2625","NABLAU",2007-03-09,9.3
"2626","NABLAU",2007-03-10,7.4
"2627","NABLAU",2007-03-11,8.7
"2628","NABLAU",2007-03-12,11.6
"2629","NABLAU",2007-03-13,15.2
"2630","NABLAU",2007-03-14,14.3
"2631","NABLAU",2007-03-15,13.8
"2632","NABLAU",2007-03-16,15.2
"2633","NABLAU",2007-03-17,11.7
"2634","NABLAU",2007-03-18,10
"2635","NABLAU",2007-03-19,2.6
"2636","NABLAU",2007-03-20,2.5
"2637","NABLAU",2007-03-21,3.5
"2638","NABLAU",2007-03-22,3.2
"2639","NABLAU",2007-03-23,3.2
"2640","NABLAU",2007-03-24,4.2
"2641","NABLAU",2007-03-25,5.9
"2642","NABLAU",2007-03-26,10.5
"2643","NABLAU",2007-03-27,12.3
"2644","NABLAU",2007-03-28,13.1
"2645","NABLAU",2007-03-29,12.5
"2646","NABLAU",2007-03-30,3.7
"2647","NABLAU",2007-03-31,8.6
"2648","NABLAU",2007-04-01,11.6
"2649","NABLAU",2007-04-02,15.1
"2650","NABLAU",2007-04-03,11.9
"2651","NABLAU",2007-04-04,7.4
"2652","NABLAU",2007-04-05,11.8
"2653","NABLAU",2007-04-06,15.5
"2654","NABLAU",2007-04-07,18
"2655","NABLAU",2007-04-08,15.3
"2656","NABLAU",2007-04-09,17.8
"2657","NABLAU",2007-04-10,19.7
"2658","NABLAU",2007-04-11,20.2
"2659","NABLAU",2007-04-12,20.8
"2660","NABLAU",2007-04-13,21.6
"2661","NABLAU",2007-04-14,22.4
"2662","NABLAU",2007-04-15,24.2
"2663","NABLAU",2007-04-16,22.9
"2664","NABLAU",2007-04-17,22.9
"2665","NABLAU",2007-04-18,17.4
"2666","NABLAU",2007-04-19,19.1
"2667","NABLAU",2007-04-20,21.5
"2668","NABLAU",2007-04-21,21.5
"2669","NABLAU",2007-04-22,24.2
"2670","NABLAU",2007-04-23,22
"2671","NABLAU",2007-04-24,24.9
"2672","NABLAU",2007-04-25,24.3
"2673","NABLAU",2007-04-26,18.9
"2674","NABLAU",2007-04-27,21
"2675","NABLAU",2007-04-28,21.2
"2676","NABLAU",2007-04-29,17.9
"2677","NABLAU",2007-04-30,15.2
"2678","NABLAU",2007-05-01,18.7
"2679","NABLAU",2007-05-02,13.4
"2680","NABLAU",2007-05-03,17
"2681","NABLAU",2007-05-04,14.5
"2682","NABLAU",2007-05-05,13.2
"2683","NABLAU",2007-05-06,15.8
"2684","NABLAU",2007-05-07,16.2
"2685","NABLAU",2007-05-08,15.9
"2686","NABLAU",2007-05-09,17.9
"2687","NABLAU",2007-05-10,21.8
"2688","NABLAU",2007-05-11,18.8
"2689","NABLAU",2007-05-12,20.3
"2690","NABLAU",2007-05-13,23.1
"2691","NABLAU",2007-05-14,10.5
"2692","NABLAU",2007-05-15,11.7
"2693","NABLAU",2007-05-16,12.8
"2694","NABLAU",2007-05-17,13.7
"2695","NABLAU",2007-05-18,21.3
"2696","NABLAU",2007-05-19,23.3
"2697","NABLAU",2007-05-20,21.7
"2698","NABLAU",2007-05-21,22.9
"2699","NABLAU",2007-05-22,25.3
"2700","NABLAU",2007-05-23,21.8
"2701","NABLAU",2007-05-24,23.3
"2702","NABLAU",2007-05-25,26.3
"2703","NABLAU",2007-05-26,20.4
"2704","NABLAU",2007-05-27,17.7
"2705","NABLAU",2007-05-28,11.4
"2706","NABLAU",2007-05-29,10.7
"2707","NABLAU",2007-05-30,17.7
"2708","NABLAU",2007-05-31,14.4
"2709","NABLAU",2007-06-01,12.6
"2710","NABLAU",2007-06-02,17.1
"2711","NABLAU",2007-06-03,20.1
"2712","NABLAU",2007-06-04,23.4
"2713","NABLAU",2007-06-05,23.9
"2714","NABLAU",2007-06-06,22.7
"2715","NABLAU",2007-06-07,21
"2716","NABLAU",2007-06-08,23.5
"2717","NABLAU",2007-06-09,24.9
"2718","NABLAU",2007-06-10,24.7
"2719","NABLAU",2007-06-11,18.9
"2720","NABLAU",2007-06-12,21.5
"2721","NABLAU",2007-06-13,24
"2722","NABLAU",2007-06-14,23
"2723","NABLAU",2007-06-15,17.3
"2724","NABLAU",2007-06-16,22.9
"2725","NABLAU",2007-06-17,18.9
"2726","NABLAU",2007-06-18,26.5
"2727","NABLAU",2007-06-19,28.4
"2728","NABLAU",2007-06-20,26.8
"2729","NABLAU",2007-06-21,21.4
"2730","NABLAU",2007-06-22,21.4
"2731","NABLAU",2007-06-23,21.5
"2732","NABLAU",2007-06-24,23.3
"2733","NABLAU",2007-06-25,15.6
"2734","NABLAU",2007-06-26,14.7
"2735","NABLAU",2007-06-27,14.3
"2736","NABLAU",2007-06-28,17.8
"2737","NABLAU",2007-06-29,20.5
"2738","NABLAU",2007-06-30,22.8
"2739","NABLAU",2007-07-01,18.9
"2740","NABLAU",2007-07-02,16.9
"2741","NABLAU",2007-07-03,16.8
"2742","NABLAU",2007-07-04,13.4
"2743","NABLAU",2007-07-05,15.9
"2744","NABLAU",2007-07-06,21.6
"2745","NABLAU",2007-07-07,26.3
"2746","NABLAU",2007-07-08,20.4
"2747","NABLAU",2007-07-09,13.9
"2748","NABLAU",2007-07-10,12.9
"2749","NABLAU",2007-07-11,16.4
"2750","NABLAU",2007-07-12,20.4
"2751","NABLAU",2007-07-13,26.7
"2752","NABLAU",2007-07-14,29.8
"2753","NABLAU",2007-07-15,29.5
"2754","NABLAU",2007-07-16,28.6
"2755","NABLAU",2007-07-17,25.4
"2756","NABLAU",2007-07-18,28.5
"2757","NABLAU",2007-07-19,24.6
"2758","NABLAU",2007-07-20,21.8
"2759","NABLAU",2007-07-21,19.6
"2760","NABLAU",2007-07-22,22
"2761","NABLAU",2007-07-23,18.4
"2762","NABLAU",2007-07-24,18
"2763","NABLAU",2007-07-25,24.1
"2764","NABLAU",2007-07-26,26.5
"2765","NABLAU",2007-07-27,27.4
"2766","NABLAU",2007-07-28,24.8
"2767","NABLAU",2007-07-29,23.8
"2768","NABLAU",2007-07-30,19.7
"2769","NABLAU",2007-07-31,21.3
"2770","NABLAU",2007-08-01,25.1
"2771","NABLAU",2007-08-02,19.3
"2772","NABLAU",2007-08-03,22
"2773","NABLAU",2007-08-04,25.3
"2774","NABLAU",2007-08-05,27.5
"2775","NABLAU",2007-08-06,25.6
"2776","NABLAU",2007-08-07,21.6
"2777","NABLAU",2007-08-08,15.2
"2778","NABLAU",2007-08-09,13
"2779","NABLAU",2007-08-10,17.8
"2780","NABLAU",2007-08-11,22.3
"2781","NABLAU",2007-08-12,23.9
"2782","NABLAU",2007-08-13,23.5
"2783","NABLAU",2007-08-14,25.4
"2784","NABLAU",2007-08-15,27.8
"2785","NABLAU",2007-08-16,17.6
"2786","NABLAU",2007-08-17,18.9
"2787","NABLAU",2007-08-18,21.6
"2788","NABLAU",2007-08-19,21.9
"2789","NABLAU",2007-08-20,16.5
"2790","NABLAU",2007-08-21,14.6
"2791","NABLAU",2007-08-22,19.5
"2792","NABLAU",2007-08-23,19.4
"2793","NABLAU",2007-08-24,23.7
"2794","NABLAU",2007-08-25,25.8
"2795","NABLAU",2007-08-26,24.5
"2796","NABLAU",2007-08-27,26.9
"2797","NABLAU",2007-08-28,24.3
"2798","NABLAU",2007-08-29,18.7
"2799","NABLAU",2007-08-30,16.6
"2800","NABLAU",2007-08-31,18.8
"2801","NABLAU",2007-09-01,18.2
"2802","NABLAU",2007-09-02,21.2
"2803","NABLAU",2007-09-03,17.6
"2804","NABLAU",2007-09-04,13.1
"2805","NABLAU",2007-09-05,14.1
"2806","NABLAU",2007-09-06,15.3
"2807","NABLAU",2007-09-07,16.1
"2808","NABLAU",2007-09-08,18.5
"2809","NABLAU",2007-09-09,17.4
"2810","NABLAU",2007-09-10,19.3
"2811","NABLAU",2007-09-11,15.4
"2812","NABLAU",2007-09-12,18.1
"2813","NABLAU",2007-09-13,19.1
"2814","NABLAU",2007-09-14,22.3
"2815","NABLAU",2007-09-15,21.7
"2816","NABLAU",2007-09-16,22.9
"2817","NABLAU",2007-09-17,20.7
"2818","NABLAU",2007-09-18,12.2
"2819","NABLAU",2007-09-19,14.5
"2820","NABLAU",2007-09-20,15.7
"2821","NABLAU",2007-09-21,17.8
"2822","NABLAU",2007-09-22,19.4
"2823","NABLAU",2007-09-23,19.4
"2824","NABLAU",2007-09-24,20.7
"2825","NABLAU",2007-09-25,13
"2826","NABLAU",2007-09-26,11.4
"2827","NABLAU",2007-09-27,10.8
"2828","NABLAU",2007-09-28,12.1
"2829","NABLAU",2007-09-29,15.3
"2830","NABLAU",2007-09-30,15.6
"2831","NABLAU",2007-10-01,17.9
"2832","NABLAU",2007-10-02,19.6
"2833","NABLAU",2007-10-03,18.8
"2834","NABLAU",2007-10-04,18.1
"2835","NABLAU",2007-10-05,19.2
"2836","NABLAU",2007-10-06,17.2
"2837","NABLAU",2007-10-07,16.6
"2838","NABLAU",2007-10-08,16.3
"2839","NABLAU",2007-10-09,15.7
"2840","NABLAU",2007-10-10,14.7
"2841","NABLAU",2007-10-11,12.1
"2842","NABLAU",2007-10-12,14
"2843","NABLAU",2007-10-13,13.6
"2844","NABLAU",2007-10-14,14.5
"2845","NABLAU",2007-10-15,15.5
"2846","NABLAU",2007-10-16,15.3
"2847","NABLAU",2007-10-17,16.9
"2848","NABLAU",2007-10-18,10
"2849","NABLAU",2007-10-19,7.1
"2850","NABLAU",2007-10-20,4.7
"2851","NABLAU",2007-10-21,5.1
"2852","NABLAU",2007-10-22,4.2
"2853","NABLAU",2007-10-23,5.6
"2854","NABLAU",2007-10-24,6.5
"2855","NABLAU",2007-10-25,7.1
"2856","NABLAU",2007-10-26,9
"2857","NABLAU",2007-10-27,9.7
"2858","NABLAU",2007-10-28,10.6
"2859","NABLAU",2007-10-29,12.2
"2860","NABLAU",2007-10-30,8.3
"2861","NABLAU",2007-10-31,9
"2862","NABLAU",2007-11-01,10.7
"2863","NABLAU",2007-11-02,10.4
"2864","NABLAU",2007-11-03,9.3
"2865","NABLAU",2007-11-04,10.5
"2866","NABLAU",2007-11-05,8.4
"2867","NABLAU",2007-11-06,7.5
"2868","NABLAU",2007-11-07,7.7
"2869","NABLAU",2007-11-08,9.4
"2870","NABLAU",2007-11-09,4.1
"2871","NABLAU",2007-11-10,6.8
"2872","NABLAU",2007-11-11,8.3
"2873","NABLAU",2007-11-12,4.4
"2874","NABLAU",2007-11-13,5.4
"2875","NABLAU",2007-11-14,2.6
"2876","NABLAU",2007-11-15,0.4
"2877","NABLAU",2007-11-16,-1.6
"2878","NABLAU",2007-11-17,-0.3
"2879","NABLAU",2007-11-18,0.7
"2880","NABLAU",2007-11-19,4
"2881","NABLAU",2007-11-20,7.4
"2882","NABLAU",2007-11-21,8.8
"2883","NABLAU",2007-11-22,9.7
"2884","NABLAU",2007-11-23,9.2
"2885","NABLAU",2007-11-24,7.2
"2886","NABLAU",2007-11-25,7.9
"2887","NABLAU",2007-11-26,4.6
"2888","NABLAU",2007-11-27,4.1
"2889","NABLAU",2007-11-28,3.7
"2890","NABLAU",2007-11-29,4.6
"2891","NABLAU",2007-11-30,8.1
"2892","NABLAU",2007-12-01,8.7
"2893","NABLAU",2007-12-02,9
"2894","NABLAU",2007-12-03,7
"2895","NABLAU",2007-12-04,7.6
"2896","NABLAU",2007-12-05,8.7
"2897","NABLAU",2007-12-06,9.9
"2898","NABLAU",2007-12-07,9.1
"2899","NABLAU",2007-12-08,6.9
"2900","NABLAU",2007-12-09,7.3
"2901","NABLAU",2007-12-10,5.8
"2902","NABLAU",2007-12-11,4.3
"2903","NABLAU",2007-12-12,4.3
"2904","NABLAU",2007-12-13,3.6
"2905","NABLAU",2007-12-14,0.4
"2906","NABLAU",2007-12-15,-1.2
"2907","NABLAU",2007-12-16,-2
"2908","NABLAU",2007-12-17,-1.6
"2909","NABLAU",2007-12-18,-0.8
"2910","NABLAU",2007-12-19,0
"2911","NABLAU",2007-12-20,0.2
"2912","NABLAU",2007-12-21,0.7
"2913","NABLAU",2007-12-22,1.8
"2914","NABLAU",2007-12-23,1.5
"2915","NABLAU",2007-12-24,1.1
"2916","NABLAU",2007-12-25,1.5
"2917","NABLAU",2007-12-26,3.2
"2918","NABLAU",2007-12-27,1.3
"2919","NABLAU",2007-12-28,0.4
"2920","NABLAU",2007-12-29,6.8
"2921","NABLAU",2007-12-30,4.4
"2922","NABLAU",2007-12-31,3.1
"2923","NABLAU",2008-01-01,0.2
"2924","NABLAU",2008-01-02,0.7
"2925","NABLAU",2008-01-03,5.8
"2926","NABLAU",2008-01-04,5.9
"2927","NABLAU",2008-01-05,8.2
"2928","NABLAU",2008-01-06,9.5
"2929","NABLAU",2008-01-07,7.6
"2930","NABLAU",2008-01-08,5
"2931","NABLAU",2008-01-09,7.2
"2932","NABLAU",2008-01-10,8.5
"2933","NABLAU",2008-01-11,11
"2934","NABLAU",2008-01-12,4.2
"2935","NABLAU",2008-01-13,3.2
"2936","NABLAU",2008-01-14,4.9
"2937","NABLAU",2008-01-15,8.3
"2938","NABLAU",2008-01-16,7.5
"2939","NABLAU",2008-01-17,7.2
"2940","NABLAU",2008-01-18,10.2
"2941","NABLAU",2008-01-19,10
"2942","NABLAU",2008-01-20,7.2
"2943","NABLAU",2008-01-21,9.7
"2944","NABLAU",2008-01-22,5.5
"2945","NABLAU",2008-01-23,4.4
"2946","NABLAU",2008-01-24,7.2
"2947","NABLAU",2008-01-25,5.4
"2948","NABLAU",2008-01-26,4.5
"2949","NABLAU",2008-01-27,5
"2950","NABLAU",2008-01-28,6.7
"2951","NABLAU",2008-01-29,7.3
"2952","NABLAU",2008-01-30,5.9
"2953","NABLAU",2008-01-31,4.1
"2954","NABLAU",2008-02-01,8.3
"2955","NABLAU",2008-02-02,2.2
"2956","NABLAU",2008-02-03,3
"2957","NABLAU",2008-02-04,5.3
"2958","NABLAU",2008-02-05,6.8
"2959","NABLAU",2008-02-06,9.4
"2960","NABLAU",2008-02-07,7.6
"2961","NABLAU",2008-02-08,6.6
"2962","NABLAU",2008-02-09,5.8
"2963","NABLAU",2008-02-10,5.9
"2964","NABLAU",2008-02-11,4.8
"2965","NABLAU",2008-02-12,5.6
"2966","NABLAU",2008-02-13,5.7
"2967","NABLAU",2008-02-14,5.6
"2968","NABLAU",2008-02-15,1
"2969","NABLAU",2008-02-16,2.6
"2970","NABLAU",2008-02-17,3.7
"2971","NABLAU",2008-02-18,4.8
"2972","NABLAU",2008-02-19,5.6
"2973","NABLAU",2008-02-20,7.1
"2974","NABLAU",2008-02-21,10.3
"2975","NABLAU",2008-02-22,11.3
"2976","NABLAU",2008-02-23,10.8
"2977","NABLAU",2008-02-24,12.7
"2978","NABLAU",2008-02-25,11.7
"2979","NABLAU",2008-02-26,12.7
"2980","NABLAU",2008-02-27,9.9
"2981","NABLAU",2008-02-28,10.5
"2982","NABLAU",2008-02-29,11.8
"2983","NABLAU",2008-03-01,11.1
"2984","NABLAU",2008-03-02,13.1
"2985","NABLAU",2008-03-03,9.2
"2986","NABLAU",2008-03-04,3.7
"2987","NABLAU",2008-03-05,0.4
"2988","NABLAU",2008-03-06,2.5
"2989","NABLAU",2008-03-07,4.1
"2990","NABLAU",2008-03-08,7.9
"2991","NABLAU",2008-03-09,9.1
"2992","NABLAU",2008-03-10,7
"2993","NABLAU",2008-03-11,10
"2994","NABLAU",2008-03-12,9.4
"2995","NABLAU",2008-03-13,9.5
"2996","NABLAU",2008-03-14,13.3
"2997","NABLAU",2008-03-15,13.3
"2998","NABLAU",2008-03-16,8.6
"2999","NABLAU",2008-03-17,8.4
"3000","NABLAU",2008-03-18,4.8
"3001","NABLAU",2008-03-19,5
"3002","NABLAU",2008-03-20,4.2
"3003","NABLAU",2008-03-21,4.8
"3004","NABLAU",2008-03-22,3.8
"3005","NABLAU",2008-03-23,1.1
"3006","NABLAU",2008-03-24,2
"3007","NABLAU",2008-03-25,3.6
"3008","NABLAU",2008-03-26,8.1
"3009","NABLAU",2008-03-27,7.8
"3010","NABLAU",2008-03-28,9.5
"3011","NABLAU",2008-03-29,11.9
"3012","NABLAU",2008-03-30,14.7
"3013","NABLAU",2008-03-31,8.4
"3014","NABLAU",2008-04-01,13.3
"3015","NABLAU",2008-04-02,9.3
"3016","NABLAU",2008-04-03,8.8
"3017","NABLAU",2008-04-04,9.6
"3018","NABLAU",2008-04-05,11.3
"3019","NABLAU",2008-04-06,7.6
"3020","NABLAU",2008-04-07,5.6
"3021","NABLAU",2008-04-08,6.9
"3022","NABLAU",2008-04-09,11.3
"3023","NABLAU",2008-04-10,13.4
"3024","NABLAU",2008-04-11,6.6
"3025","NABLAU",2008-04-12,10.4
"3026","NABLAU",2008-04-13,13.5
"3027","NABLAU",2008-04-14,7.4
"3028","NABLAU",2008-04-15,8.3
"3029","NABLAU",2008-04-16,10.7
"3030","NABLAU",2008-04-17,9
"3031","NABLAU",2008-04-18,10.9
"3032","NABLAU",2008-04-19,15.6
"3033","NABLAU",2008-04-20,14.2
"3034","NABLAU",2008-04-21,10.4
"3035","NABLAU",2008-04-22,10.7
"3036","NABLAU",2008-04-23,13.8
"3037","NABLAU",2008-04-24,16.1
"3038","NABLAU",2008-04-25,16.6
"3039","NABLAU",2008-04-26,18.7
"3040","NABLAU",2008-04-27,20
"3041","NABLAU",2008-04-28,12
"3042","NABLAU",2008-04-29,14.3
"3043","NABLAU",2008-04-30,10.5
"3044","NABLAU",2008-05-01,15.2
"3045","NABLAU",2008-05-02,18.5
"3046","NABLAU",2008-05-03,20.8
"3047","NABLAU",2008-05-04,22
"3048","NABLAU",2008-05-05,19.3
"3049","NABLAU",2008-05-06,21
"3050","NABLAU",2008-05-07,21.9
"3051","NABLAU",2008-05-08,23.1
"3052","NABLAU",2008-05-09,23.9
"3053","NABLAU",2008-05-10,23.2
"3054","NABLAU",2008-05-11,15.4
"3055","NABLAU",2008-05-12,21.1
"3056","NABLAU",2008-05-13,22.4
"3057","NABLAU",2008-05-14,21.4
"3058","NABLAU",2008-05-15,17.2
"3059","NABLAU",2008-05-16,16.6
"3060","NABLAU",2008-05-17,14.5
"3061","NABLAU",2008-05-18,14.4
"3062","NABLAU",2008-05-19,16.4
"3063","NABLAU",2008-05-20,13.6
"3064","NABLAU",2008-05-21,13.9
"3065","NABLAU",2008-05-22,17.3
"3066","NABLAU",2008-05-23,20.6
"3067","NABLAU",2008-05-24,18.4
"3068","NABLAU",2008-05-25,18.9
"3069","NABLAU",2008-05-26,20.9
"3070","NABLAU",2008-05-27,25.1
"3071","NABLAU",2008-05-28,21.2
"3072","NABLAU",2008-05-29,20.4
"3073","NABLAU",2008-05-30,18.4
"3074","NABLAU",2008-05-31,17.5
"3075","NABLAU",2008-06-01,19.4
"3076","NABLAU",2008-06-02,17.3
"3077","NABLAU",2008-06-03,17.8
"3078","NABLAU",2008-06-04,15.2
"3079","NABLAU",2008-06-05,16.3
"3080","NABLAU",2008-06-06,13.7
"3081","NABLAU",2008-06-07,14.2
"3082","NABLAU",2008-06-08,20
"3083","NABLAU",2008-06-09,20.4
"3084","NABLAU",2008-06-10,23.6
"3085","NABLAU",2008-06-11,20
"3086","NABLAU",2008-06-12,19.6
"3087","NABLAU",2008-06-13,16.5
"3088","NABLAU",2008-06-14,16.3
"3089","NABLAU",2008-06-15,15.5
"3090","NABLAU",2008-06-16,15
"3091","NABLAU",2008-06-17,19.2
"3092","NABLAU",2008-06-18,23
"3093","NABLAU",2008-06-19,24.1
"3094","NABLAU",2008-06-20,26.7
"3095","NABLAU",2008-06-21,28.7
"3096","NABLAU",2008-06-22,30
"3097","NABLAU",2008-06-23,31.3
"3098","NABLAU",2008-06-24,27.6
"3099","NABLAU",2008-06-25,26.1
"3100","NABLAU",2008-06-26,26.6
"3101","NABLAU",2008-06-27,24.9
"3102","NABLAU",2008-06-28,28.5
"3103","NABLAU",2008-06-29,25.1
"3104","NABLAU",2008-06-30,26.9
"3105","NABLAU",2008-07-01,26.2
"3106","NABLAU",2008-07-02,28.4
"3107","NABLAU",2008-07-03,18.9
"3108","NABLAU",2008-07-04,23.8
"3109","NABLAU",2008-07-05,24.8
"3110","NABLAU",2008-07-06,19.1
"3111","NABLAU",2008-07-07,19.5
"3112","NABLAU",2008-07-08,19.4
"3113","NABLAU",2008-07-09,24.8
"3114","NABLAU",2008-07-10,27.3
"3115","NABLAU",2008-07-11,20.7
"3116","NABLAU",2008-07-12,19.2
"3117","NABLAU",2008-07-13,15.8
"3118","NABLAU",2008-07-14,19.3
"3119","NABLAU",2008-07-15,24.1
"3120","NABLAU",2008-07-16,25.5
"3121","NABLAU",2008-07-17,20.8
"3122","NABLAU",2008-07-18,23.6
"3123","NABLAU",2008-07-19,26.9
"3124","NABLAU",2008-07-20,22
"3125","NABLAU",2008-07-21,18.4
"3126","NABLAU",2008-07-22,19.7
"3127","NABLAU",2008-07-23,22.3
"3128","NABLAU",2008-07-24,25.1
"3129","NABLAU",2008-07-25,27
"3130","NABLAU",2008-07-26,22.2
"3131","NABLAU",2008-07-27,25.8
"3132","NABLAU",2008-07-28,NA
"3133","NABLAU",2008-07-29,25.8
"3134","NABLAU",2008-07-30,26
"3135","NABLAU",2008-07-31,28.6
"3136","NABLAU",2008-08-01,20.2
"3137","NABLAU",2008-08-02,23.9
"3138","NABLAU",2008-08-03,27.5
"3139","NABLAU",2008-08-04,24.9
"3140","NABLAU",2008-08-05,26.3
"3141","NABLAU",2008-08-06,27.2
"3142","NABLAU",2008-08-07,21.3
"3143","NABLAU",2008-08-08,18.7
"3144","NABLAU",2008-08-09,23.1
"3145","NABLAU",2008-08-10,26.2
"3146","NABLAU",2008-08-11,20.8
"3147","NABLAU",2008-08-12,18
"3148","NABLAU",2008-08-13,20.7
"3149","NABLAU",2008-08-14,20.6
"3150","NABLAU",2008-08-15,16.6
"3151","NABLAU",2008-08-16,19.4
"3152","NABLAU",2008-08-17,20.3
"3153","NABLAU",2008-08-18,24.1
"3154","NABLAU",2008-08-19,19.4
"3155","NABLAU",2008-08-20,20.3
"3156","NABLAU",2008-08-21,21.6
"3157","NABLAU",2008-08-22,17.3
"3158","NABLAU",2008-08-23,17.5
"3159","NABLAU",2008-08-24,20.4
"3160","NABLAU",2008-08-25,21.7
"3161","NABLAU",2008-08-26,23.6
"3162","NABLAU",2008-08-27,24.8
"3163","NABLAU",2008-08-28,24.7
"3164","NABLAU",2008-08-29,25.7
"3165","NABLAU",2008-08-30,24.2
"3166","NABLAU",2008-08-31,25.9
"3167","NABLAU",2008-09-01,21.6
"3168","NABLAU",2008-09-02,23.1
"3169","NABLAU",2008-09-03,19.3
"3170","NABLAU",2008-09-04,17.9
"3171","NABLAU",2008-09-05,23.1
"3172","NABLAU",2008-09-06,16.6
"3173","NABLAU",2008-09-07,18.1
"3174","NABLAU",2008-09-08,19.8
"3175","NABLAU",2008-09-09,20.6
"3176","NABLAU",2008-09-10,22.8
"3177","NABLAU",2008-09-11,22.2
"3178","NABLAU",2008-09-12,15.7
"3179","NABLAU",2008-09-13,13.6
"3180","NABLAU",2008-09-14,11.9
"3181","NABLAU",2008-09-15,11.3
"3182","NABLAU",2008-09-16,12
"3183","NABLAU",2008-09-17,12.6
"3184","NABLAU",2008-09-18,14.9
"3185","NABLAU",2008-09-19,17.1
"3186","NABLAU",2008-09-20,13.2
"3187","NABLAU",2008-09-21,10.8
"3188","NABLAU",2008-09-22,13.4
"3189","NABLAU",2008-09-23,12.4
"3190","NABLAU",2008-09-24,12.4
"3191","NABLAU",2008-09-25,12.4
"3192","NABLAU",2008-09-26,13
"3193","NABLAU",2008-09-27,12.5
"3194","NABLAU",2008-09-28,13.8
"3195","NABLAU",2008-09-29,15.9
"3196","NABLAU",2008-09-30,14.5
"3197","NABLAU",2008-10-01,15
"3198","NABLAU",2008-10-02,13.2
"3199","NABLAU",2008-10-03,9.2
"3200","NABLAU",2008-10-04,8.8
"3201","NABLAU",2008-10-05,12.8
"3202","NABLAU",2008-10-06,15.6
"3203","NABLAU",2008-10-07,16.7
"3204","NABLAU",2008-10-08,16.4
"3205","NABLAU",2008-10-09,17.1
"3206","NABLAU",2008-10-10,16.3
"3207","NABLAU",2008-10-11,16.2
"3208","NABLAU",2008-10-12,16.3
"3209","NABLAU",2008-10-13,18.3
"3210","NABLAU",2008-10-14,18.7
"3211","NABLAU",2008-10-15,19.2
"3212","NABLAU",2008-10-16,15.6
"3213","NABLAU",2008-10-17,10.8
"3214","NABLAU",2008-10-18,13.4
"3215","NABLAU",2008-10-19,14.7
"3216","NABLAU",2008-10-20,16.7
"3217","NABLAU",2008-10-21,16.8
"3218","NABLAU",2008-10-22,8.4
"3219","NABLAU",2008-10-23,9.1
"3220","NABLAU",2008-10-24,13.1
"3221","NABLAU",2008-10-25,10.7
"3222","NABLAU",2008-10-26,12.2
"3223","NABLAU",2008-10-27,12.4
"3224","NABLAU",2008-10-28,8
"3225","NABLAU",2008-10-29,4.8
"3226","NABLAU",2008-10-30,6.1
"3227","NABLAU",2008-10-31,6.7
"3228","NABLAU",2008-11-01,9.8
"3229","NABLAU",2008-11-02,12
"3230","NABLAU",2008-11-03,12.8
"3231","NABLAU",2008-11-04,10.8
"3232","NABLAU",2008-11-05,11.7
"3233","NABLAU",2008-11-06,11.8
"3234","NABLAU",2008-11-07,11.5
"3235","NABLAU",2008-11-08,11.2
"3236","NABLAU",2008-11-09,11.5
"3237","NABLAU",2008-11-10,12.9
"3238","NABLAU",2008-11-11,11.8
"3239","NABLAU",2008-11-12,8.9
"3240","NABLAU",2008-11-13,7.7
"3241","NABLAU",2008-11-14,7.5
"3242","NABLAU",2008-11-15,7.6
"3243","NABLAU",2008-11-16,7.7
"3244","NABLAU",2008-11-17,8.6
"3245","NABLAU",2008-11-18,7.9
"3246","NABLAU",2008-11-19,9.1
"3247","NABLAU",2008-11-20,8.2
"3248","NABLAU",2008-11-21,7.4
"3249","NABLAU",2008-11-22,1.5
"3250","NABLAU",2008-11-23,4.8
"3251","NABLAU",2008-11-24,4.1
"3252","NABLAU",2008-11-25,1.4
"3253","NABLAU",2008-11-26,1.4
"3254","NABLAU",2008-11-27,1.7
"3255","NABLAU",2008-11-28,3
"3256","NABLAU",2008-11-29,5.4
"3257","NABLAU",2008-11-30,6.5
"3258","NABLAU",2008-12-01,5.1
"3259","NABLAU",2008-12-02,3.1
"3260","NABLAU",2008-12-03,5.2
"3261","NABLAU",2008-12-04,8.1
"3262","NABLAU",2008-12-05,7.2
"3263","NABLAU",2008-12-06,5.7
"3264","NABLAU",2008-12-07,4.3
"3265","NABLAU",2008-12-08,2.2
"3266","NABLAU",2008-12-09,3.3
"3267","NABLAU",2008-12-10,1.9
"3268","NABLAU",2008-12-11,1.5
"3269","NABLAU",2008-12-12,1
"3270","NABLAU",2008-12-13,1.2
"3271","NABLAU",2008-12-14,2.5
"3272","NABLAU",2008-12-15,3.7
"3273","NABLAU",2008-12-16,2.2
"3274","NABLAU",2008-12-17,2.4
"3275","NABLAU",2008-12-18,3.6
"3276","NABLAU",2008-12-19,5.7
